CardID	Name	Text
CORE_ICC_912	Corpsetaker	[x]Battlecry: Gain Taunt if your deck has a Taunt minion. Repeat for Divine Shield, Lifesteal, Windfury.
CORE_KAR_009	Babbling Book	Battlecry: Add a random Mage spell to your hand.
CORE_KAR_061	The Curator	Taunt Battlecry: Draw a Beast, Dragon, and Murloc.
CORE_KAR_065	Menagerie Warden	Battlecry: Choose a friendly Beast. Summon a copy of it.
CORE_KAR_069	Swashburglar	Battlecry: Add a random card from another class to your hand.
CORE_LOOT_013	Vulgar Homunculus	Taunt Battlecry: Deal 2 damage to your hero.
CORE_LOOT_026	Fal'dorei Strider	[x]Battlecry: Shuffle 3 Ambushes into your deck. When drawn, summon a 4/4 Spider.
CORE_LOOT_124	Lone Champion	Battlecry: If you control no other minions, gain Taunt and Divine Shield.
CORE_LOOT_516	Zola the Gorgon	Battlecry: Choose a friendly minion. Add a Golden copy of it to your hand.
CORE_MAW_005	Framester	[x]Battlecry: Shuffle 3 'Framed' cards into the opponent's deck. When drawn, they Overload for (2).
CORE_MAW_008	Sightless Magistrate	Battlecry: Both players draw until they have 5 cards.
CORE_MAW_029	Weapons Expert	Battlecry: If you have a weapon equipped, give it +1/+1. Otherwise, draw a weapon.
CORE_MAW_030	Torghast Custodian	[x]Battlecry: For each enemy minion, randomly gain Rush, Divine Shield, or Windfury.
CORE_MAW_034	The Jailer	Battlecry: Destroy your deck. This minion gains Immune.
CORE_NEW1_018	Bloodsail Raider	Battlecry: Gain Attack equal to the Attack of your weapon.
CORE_OG_109	Darkshire Librarian	Battlecry: Discard a random card. Deathrattle: Draw a card.
CORE_OG_149	Ravaging Ghoul	Battlecry: Deal 1 damage to all other minions.
CORE_OG_254	Eater of Secrets	Battlecry: Destroy all enemy Secrets. Gain +1/+1 for each.
CORE_ONY_024	Onyxian Drake	[x]Taunt Battlecry: Deal damage equal to your Armor to an enemy minion.
CORE_REV_020	Dinner Performer	[x]Battlecry: Summon a random minion from your deck that you can afford to play.
CORE_REV_023	Demolition Renovator	Tradeable Battlecry: Destroy an enemy location.
CORE_REV_308	Maze Guide	Battlecry: Summon a random 2-Cost minion.
CORE_REV_310	Death Blossom Whomper	Battlecry: Draw a Deathrattle minion and gain its Deathrattle.
CORE_REV_318	Widowbloom Seedsman	[x]Battlecry: Draw a Nature spell. Gain an empty Mana Crystal.
CORE_REV_338	Dredger Staff	[x]Battlecry: Give minions in your hand +1 Health.
CORE_REV_351	Roosting Gargoyle	Battlecry: Give a friendly Beast +2 Attack.
CORE_REV_360	Spirit Poacher	Battlecry: Summon a random Dormant Wildseed.
CORE_REV_363	Ara'lon	Battlecry: Summon one of each Dormant Wildseed.
CORE_REV_373	Lady Darkvein	[x]Battlecry: Summon two 2/1 Shades. Each gains a Deathrattle to cast your last Shadow spell.
CORE_REV_510	Kryxis the Voracious	[x]Battlecry: Discard your hand. Deathrattle: Draw 3 cards.
CORE_REV_900	Scuttlebutt Ghoul	[x]Taunt Battlecry: If you control a Secret, summon a copy of this.
CORE_REV_934	Decimator Olgra	[x]Battlecry: Gain +1/+1 for each damaged minion, then attack all enemies.
CORE_REV_936	Crud Caretaker	Battlecry: Summon a 3/5 Elemental with Taunt.
CORE_REV_940	Necrolord Draka	[x]Battlecry: Equip a @/3 Dagger. (+1 Attack for each other card you played this turn, up to 10!)
CORE_REV_946	Steamcleaner	Battlecry: Destroy ALL cards in both players' decks that didn't start there.
CORE_REV_951	The Countess	[x]Battlecry: If your deck has no Neutral cards, add 3 Legendary Invitations to your hand.
CORE_REV_960	Ashen Elemental	[x]Battlecry: Whenever your opponent draws a card next turn, they take 2 damage.
CORE_REV_961	Elitist Snob	[x]Battlecry: For each Paladin card in your hand, randomly gain Divine Shield, Lifesteal, Rush, or Taunt.
CORE_RLK_062	Nerubian Swarmguard	[x]Taunt Battlecry: Summon two copies of this minion.
CORE_RLK_504	Corpse Bride	[x]Battlecry: Spend up to 10 Corpses to summon a Risen Groom with Taunt and that much Attack and Health.
CORE_RLK_505	Marrow Manipulator	[x]Battlecry: Spend up to 5 Corpses. Deal 2 damage to a random enemy for each.
CORE_RLK_657	Underking	[x]Rush Battlecry and Deathrattle: Gain 6 Armor.
CORE_RLK_740	Might of Menethil	Battlecry: Spend up to 3 Corpses. Freeze that many enemy minions.
CORE_RLK_741	Soulstealer	[x]Battlecry: Destroy all other minions. Gain 1 Corpse for each enemy destroyed.
CORE_RLK_814	Crystalsmith Cultist	Battlecry: If you're holding a Shadow spell, gain +1/+1.
CORE_SCH_160	Wandmaker	Battlecry: Add a 1-Cost spell from your class to your hand.
CORE_SCH_181	Archwitch Willow	Battlecry: Summon a random Demon from your hand and deck.
CORE_SW_066	Royal Librarian	[x]Tradeable Battlecry: Silence a minion.
CORE_SW_072	Rustrot Viper	[x]Tradeable Battlecry: Destroy your opponent's weapon.
CORE_TOY_101	Night Elf Huntress	[x]Battlecry: Deal 3 damage to three different enemies. (You pick the targets!)
CORE_TRL_111	Headhunter's Hatchet	[x]Battlecry: If you control a Beast, gain +1 Durability.
CORE_TRL_240	Savage Striker	Battlecry: Deal damage to an enemy minion equal to your hero's Attack.
CORE_TRL_348	Springpaw	[x]Rush Battlecry: Add a 1/1 Lynx with Rush to your hand.
CORE_ULD_165	Riftcleaver	Battlecry: Destroy a minion. Your hero takes damage equal to its Health.
CORE_ULD_178	Siamat	[x]Battlecry: Gain 2 of Rush, Taunt, Divine Shield, or Windfury (your choice).
CORE_ULD_191	Beaming Sidekick	Battlecry: Give a friendly minion +2 Health.
CORE_ULD_271	Injured Tol'vir	Taunt Battlecry: Deal 3 damage to this minion.
CORE_UNG_020	Arcanologist	Battlecry: Draw a Secret.
CORE_UNG_205	Glacial Shard	Battlecry: Freeze an enemy.
CORE_UNG_809	Fire Fly	Battlecry: Add a 1/2 Elemental to your hand.
CORE_UNG_848	Primordial Drake	[x]Taunt Battlecry: Deal 2 damage to all other minions.
CORE_UNG_912	Jeweled Macaw	Battlecry: Add a random Beast to your hand.
CORE_WON_141	Menagerie Mug	[x]Battlecry: Give 3 random friendly minions of different minion types +1/+1.
CORE_WON_142	Menagerie Jug	[x]Battlecry: Give 3 random friendly minions of different minion types +2/+2.
CORE_WW_329	Detonation Juggernaut	Taunt. Battlecry: Give Taunt minions in your hand +2/+2.
CORE_YOP_032	Armor Vendor	Battlecry: Give 4 Armor to each hero.
CS2_064	Dread Infernal	Battlecry: Deal 1 damage to ALL other characters.
CS2_088	Guardian of Kings	Taunt Battlecry: Restore #6 Health to your hero.
CS2_151	Silver Hand Knight	Battlecry: Summon a 2/2 Squire.
CS2_181	Injured Blademaster	Battlecry: Deal 4 damage to HIMSELF.
CS2_188	Abusive Sergeant	Battlecry: Give a minion +2 Attack this turn.
CS2_196	Razorfen Hunter	Battlecry: Summon a 1/1 Boar.
CS2_203	Ironbeak Owl	Battlecry: Silence a minion.
CS2_226	Frostwolf Warlord	Battlecry: Gain +1/+1 for each other friendly minion on the battlefield.
CS3_022	Fogsail Freebooter	Battlecry: If you have a weapon equipped, deal 2 damage.
CS3_031	Alexstrasza the Life-Binder	[x]Battlecry: Choose a character. If it's friendly, restore #8 Health. If it's an enemy, deal 8 damage.
CS3_033	Ysera the Dreamer	Battlecry: Add one of each Dream card to your hand.
CS3_034	Malygos the Spellweaver	Battlecry: Draw spells until your hand is full.
CS3_036	Deathwing the Destroyer	Battlecry: Destroy all other minions. Discard a card for each destroyed.
DAL_058	Hecklebot	Taunt Battlecry: Your opponent summons a minion from their deck.
DAL_060	Clockwork Goblin	[x]Battlecry: Shuffle a Bomb into your opponent's deck. When drawn, it explodes for 5 damage.
DAL_064	Blastmaster Boom	[x]Battlecry: Summon two 1/1 Boom Bots for each Bomb in your opponent's deck.
DAL_070	The Boom Reaver	Battlecry: Summon a copy of a minion in your deck. Give it Rush.
DAL_077	Toxfin	Battlecry: Give a friendly Murloc Poisonous.
DAL_078	Traveling Healer	[x]Divine Shield Battlecry: Restore #3 Health.
DAL_086	Sunreaver Spy	Battlecry: If you control a Secret, gain +1/+1.
DAL_087	Hench-Clan Hag	Battlecry: Summon two 1/1 Amalgams with all minion types.
DAL_089	Spellbook Binder	Battlecry: If you have Spell Damage, draw a card.
DAL_095	Violet Spellsword	[x]Battlecry: Gain +1 Attack for each spell in your hand.
DAL_147	Dragon Speaker	Battlecry: Give all Dragons in your hand +3/+3.
DAL_379	Vereesa Windrunner	Battlecry: Equip Thori'dal, the Stars' Fury.
DAL_400	EVIL Cable Rat	Battlecry: Add a Lackey to your hand.
DAL_431	Swampqueen Hagatha	[x]Battlecry: Add a 5/5 Horror to your hand. Teach it two Shaman spells.
DAL_433	Sludge Slurper	Battlecry: Add a Lackey to your hand. Overload: (1)
DAL_539	Sunreaver Warmage	Battlecry: If you're holding a spell that costs (5) or more, deal 4 damage.
DAL_546	Barista Lynchen	Battlecry: Add a copy of each of your other Battlecry minions to your hand.
DAL_554	Chef Nomi	Battlecry: If your deck is empty, summon six 6/6 Greasefire Elementals.
DAL_560	Heroic Innkeeper	Taunt. Battlecry: Gain +2/+2 for each other friendly minion.
DAL_565	Portal Overfiend	[x]Battlecry: Shuffle 3 Portals into your deck. When drawn, summon a 2/2 Demon with Rush.
DAL_571	Mysterious Blade	Battlecry: If you control a Secret, gain +1 Attack.
DAL_581	Nozari	Battlecry: Restore both heroes to full Health.
DAL_582	Portal Keeper	[x]Battlecry: Shuffle 3 Portals into your deck. When drawn, summon a 2/2 Demon with Rush.
DAL_603	Mana Cyclone	[x]Battlecry: For each spell you've cast this turn, add a random Mage spell to your hand.
DAL_606	EVIL Genius	Battlecry: Destroy a friendly minion to add 2 random Lackeys to your hand.
DAL_714	Underbelly Fence	[x]Battlecry: If you're holding a card from another class, gain +1/+1 and Rush.
DAL_735	Dalaran Librarian	Battlecry: Silence adjacent minions.
DAL_747	Flight Master	Battlecry: Summon a 2/2 Gryphon for each player.
DAL_752	Jepetto Joybuzz	Battlecry: Draw 2 minions from your deck. Set their Attack, Health, and Cost to 1.
DAL_770	Omega Devastator	[x]Battlecry: If you have 10 Mana Crystals, deal 10 damage to a minion.
DED_007	Defias Blastfisher	[x]Battlecry: Deal 2 damage to a random enemy. Repeat for each of your Beasts.
DED_503	Shadowblade Slinger	[x]Battlecry: If you've taken damage this turn, deal that much to an enemy minion.
DED_505	Hullbreaker	[x]Battlecry and Deathrattle: Draw a spell. Your hero takes damage equal to its Cost.
DED_507	Crow's Nest Lookout	[x]Battlecry: Deal 2 damage to the left and right-most enemy minions.
DED_510	Edwin, Defias Kingpin	[x]Battlecry: Draw a card. If you play it this turn, gain +2/+2 and repeat this effect.
DED_513	Defias Leper	[x]Battlecry: If you're holding a Shadow spell, deal 2 damage.
DED_514	Copycat	Battlecry: Add a copy of the next card your opponent plays to your hand.
DED_516	Deepwater Evoker	[x]Battlecry: Draw a spell. Gain Armor equal to its Cost.
DED_521	Maddest Bomber	Battlecry: Deal 12 damage randomly split among all other characters.
DED_523	Golakka Glutton	Battlecry: Destroy a Beast and gain +1/+1.
DED_525	Goliath, Sneed's Masterpiece	[x]Battlecry: Fire five rockets at enemy minions that deal 2 damage each. (You pick the targets!)
DEEP_012	Shadestone Skulker	[x]Rush. Battlecry: Take your weapon and gain its stats. Deathrattle: Give it back.
DEEP_024	Glowstone Gyreworm	[x]Lifesteal Quickdraw: Deal 5 damage. Forge: Change Quickdraw to Battlecry.
DEEP_024t	Glowstone Gyreworm	Forged, Lifesteal Battlecry: Deal 5 damage.
DEEP_030	Elementium Geode	Battlecry and Deathrattle: Draw a card. Deal 2 damage to your hero.
DEEP_033	Fossilized Kaleidosaur	Battlecry: Gain two random Bonus Effects. Excavate a treasure.
DEEP_034	Shale Spider	Battlecry: If you played an Elemental last turn, draw a card.
DINO_408	Crystal Tusk	[x]Battlecry: Shuffle the left- most card in your hand into your deck. Deathrattle: Draw 2 cards.
DINO_411	Holy Eggbearer	Battlecry: Draw a 0-Attack minion.
DINO_413	Chillspine Stegodon	[x]Battlecry: Deal 2 damage to two random enemy minions. Kindred: And Freeze them.
DINO_419	Herbivore Assistant	Battlecry: Give a friendly Beast +2/+2 and Rush.
DMF_056	G'huun the Blood God	Battlecry: Draw 2 cards. They cost Health instead of Mana.
DMF_061t	Faire Arborist	Corrupted Battlecry: Summon a 2/2 Treant. Draw a card.
DMF_062	Gyreworm	Battlecry: If you played an Elemental last turn, deal 3 damage.
DMF_065	Banana Vendor	Battlecry: Add 2 Bananas to each player's hand.
DMF_067	Prize Vendor	Battlecry and Deathrattle: Each player draws a card.
DMF_081	K'thir Ritualist	[x]Taunt Battlecry: Add a random 4-Cost minion to your opponent's hand.
DMF_089	Maxima Blastenheimer	[x]Battlecry: Summon a minion from your deck. It attacks the enemy hero, then dies.
DMF_091	Wriggling Horror	Battlecry: Give adjacent minions +1/+1.
DMF_100	Confection Cyclone	Battlecry: Add two 1/2 Sugar Elementals to your hand.
DMF_101	Firework Elemental	[x]Battlecry: Deal 3 damage to a minion. Corrupt: Deal 12 instead.
DMF_101t	Firework Elemental	Corrupted Battlecry: Deal 12 damage to a minion.
DMF_106	Occult Conjurer	Battlecry: If you control a Secret, summon a copy of this.
DMF_110	Fire Breather	Battlecry: Deal 2 damage to all minions except Demons.
DMF_111	Man'ari Mosher	Battlecry: Give a friendly Demon +3 Attack and Lifesteal this turn.
DMF_115	Revenant Rascal	Battlecry: Destroy a Mana Crystal for each player.
DMF_116	The Nameless One	Battlecry: Choose a minion. Become a 4/4 copy of it, then Silence it.
DMF_121	Fortune Teller	[x]Taunt Battlecry: Gain +1/+1 for each spell in your hand.
DMF_125	Safety Inspector	[x]Battlecry: Shuffle the lowest-Cost card from your hand into your deck. Draw a card.
DMF_163	Carnival Clown	[x]Taunt Battlecry: Summon 2 copies of this. Corrupt: Fill your board with copies.
DMF_174	Circus Medic	Battlecry: Restore #4 Health. Corrupt: Deal 4 damage instead.
DMF_174t	Circus Medic	Corrupted Battlecry: Deal 4 damage.
DMF_189	Costumed Entertainer	[x]Battlecry: Give a random minion in your hand +2/+2.
DMF_202	Derailed Coaster	Battlecry: Summon a 1/1 Rider with Rush for each minion in your hand.
DMF_229	Stiltstepper	[x]Battlecry: Draw a card. If you play it this turn, give your hero +4 Attack this turn.
DMF_235	Balloon Merchant	Battlecry: Give your Silver Hand Recruits +1 Attack and Divine Shield.
DMF_238	Hammer of the Naaru	Battlecry: Summon a 6/6 Holy Elemental with Taunt.
DMF_241	High Exarch Yrel	[x]Battlecry: If your deck has no Neutral cards, gain Rush, Lifesteal, Taunt, and Divine Shield.
DMF_521	Sword Eater	Taunt Battlecry: Equip a 3/2 Sword.
DMF_525	Ringmaster Whatley	Battlecry: Draw a Mech, Dragon, and Pirate.
DMF_531	Stage Hand	[x]Battlecry: Give a random minion in your hand +1/+1.
DMF_703	Pit Master	Battlecry: Summon a 3/2 Duelist. Corrupt: Summon two.
DMF_703t	Pit Master	Corrupted Battlecry: Summon two 3/2 Duelists.
DMF_704	Cagematch Custodian	Battlecry: Draw a weapon.
DMF_733	Kiri, Chosen of Elune	Battlecry: Add a Solar Eclipse and Lunar Eclipse to your hand.
DRG_010	Diving Gryphon	Rush Battlecry: Draw a Rush minion from your deck.
DRG_019	Scion of Ruin	Rush. Battlecry: If you've Invoked twice, summon 2 copies of this.
DRG_020	EVIL Quartermaster	Battlecry: Add a Lackey to your hand. Gain 3 Armor.
DRG_024	Sky Raider	Battlecry: Add a random Pirate to your hand.
DRG_027	Umbral Skulker	[x]Battlecry: If you've Invoked twice, add 3 Coins to your hand.
DRG_034	Stowaway	[x]Battlecry: If there are cards in your deck that didn't start there, draw 2 of them.
DRG_035	Bloodsail Flybooter	Battlecry: Add two 1/1 Pirates to your hand.
DRG_055	Hoard Pillager	Battlecry: Equip one of your destroyed weapons.
DRG_059	Goboglide Tech	Battlecry: If you control a Mech, gain +1/+1 and Rush.
DRG_060	Fire Hawk	Battlecry: Gain +1 Attack for each card in your opponent's hand.
DRG_063	Dragonmaw Poacher	Battlecry: If your opponent controls a Dragon, gain +4/+4 and Rush.
DRG_064	Zul'Drak Ritualist	[x]Taunt Battlecry: Summon three random 1-Cost minions for your opponent.
DRG_067	Troll Batrider	Battlecry: Deal 3 damage to a random enemy minion.
DRG_069	Platebreaker	Battlecry: Destroy your opponent's Armor.
DRG_070	Dragon Breeder	Battlecry: Choose a friendly Dragon. Add a copy of it to your hand.
DRG_072	Skyfin	Battlecry: If you're holding a Dragon, summon 2 random Murlocs.
DRG_074	Camouflaged Dirigible	Battlecry: Give your other Mechs Stealth until your next turn.
DRG_075	Cobalt Spellkin	Battlecry: Add two 1-Cost spells from your class to your hand.
DRG_077	Utgarde Grapplesniper	Battlecry: Both players draw a card. If it's a Dragon, summon it.
DRG_081	Scalerider	Battlecry: If you're holding a Dragon, deal 2 damage.
DRG_084	Tentacled Menace	Battlecry: Each player draws a card. Swap their Costs.
DRG_089	Dragonqueen Alexstrasza	[x]Battlecry: If your deck has no duplicates, add 2 other random Dragons to your hand. They cost (0).
DRG_099	Kronx Dragonhoof	[x]Battlecry: Draw Galakrond. If you're already Galakrond, unleash a Devastation.
DRG_201	Crazed Netherwing	Battlecry: If you're holding a Dragon, deal 3 damage to all other characters.
DRG_202	Dragonblight Cultist	[x]Battlecry: Invoke Galakrond. Gain +1 Attack for each other friendly minion.
DRG_203	Veiled Worshipper	[x]Battlecry: If you've Invoked twice, draw 3 cards.
DRG_207	Abyssal Summoner	[x]Battlecry: Summon a Demon with Taunt and stats equal to your hand size.
DRG_208	Valdris Felgorge	Battlecry: Increase your maximum hand size to 12. Draw 4 cards.
DRG_213	Twin Tyrant	Battlecry: Deal 4 damage to two random enemy minions.
DRG_223	Cumulo-Maximus	Battlecry: If you have Overloaded Mana Crystals, deal 5 damage.
DRG_224	Nithogg	[x]Battlecry: Summon two 0/3 Eggs. Next turn they hatch into 4/4 Drakes with Rush.
DRG_225	Sky Claw	Your other Mechs have +1 Attack. Battlecry: Summon two 1/1 Microcopters.
DRG_231	Lightforged Crusader	[x]Battlecry: If your deck has no Neutral cards, add 5 random Paladin cards to your hand.
DRG_232	Lightforged Zealot	Battlecry: If your deck has no Neutral cards, equip a 4/2 Truesilver Champion.
DRG_308	Mindflayer Kaahrj	Battlecry: Choose an enemy minion. Deathrattle: Summon a new copy of it.
DRG_312	Shrubadier	Battlecry: Summon a 2/2 Treant.
DRG_320	Ysera, Unleashed	[x]Battlecry: Shuffle 7 Dream Portals into your deck. When drawn, summon a random Dragon.
DRG_402	Sathrovarr	Battlecry: Choose a friendly minion. Add a copy of it to your hand, deck, and battlefield.
DRG_600	Galakrond, the Wretched	[x]Battlecry: Summon 1 random Demon. (@)
DRG_600t2	Galakrond, the Apocalypse	[x]Battlecry: Summon 2 random Demons. (@)
DRG_600t3	Galakrond, Azeroth's End	[x]Battlecry: Summon 4 random Demons. Equip a 5/2 Claw.
DRG_610	Galakrond, the Nightmare	[x]Battlecry: Draw 1 card. It costs (0). (@)
DRG_610t2	Galakrond, the Apocalypse	[x]Battlecry: Draw 2 cards. They cost (0). (@)
DRG_610t3	Galakrond, Azeroth's End	[x]Battlecry: Draw 4 cards. They cost (0). Equip a 5/2 Claw.
DRG_620	Galakrond, the Tempest	[x]Battlecry: Summon two 2/2 Storms with Rush. (@)
DRG_620t2	Galakrond, the Apocalypse	[x]Battlecry: Summon two 4/4 Storms with Rush. (@)
DRG_620t3	Galakrond, Azeroth's End	[x]Battlecry: Summon two 8/8 Storms with Rush. Equip a 5/2 Claw.
DRG_650	Galakrond, the Unbreakable	[x]Battlecry: Draw 1 minion. Give it +4/+4. (@)
DRG_650t2	Galakrond, the Apocalypse	[x]Battlecry: Draw 2 minions. Give them +4/+4. (@)
DRG_650t3	Galakrond, Azeroth's End	[x]Battlecry: Draw 4 minions. Give them +4/+4. Equip a 5/2 Claw.
DRG_660	Galakrond, the Unspeakable	[x]Battlecry: Destroy 1 random enemy minion. (@)
DRG_660t2	Galakrond, the Apocalypse	[x]Battlecry: Destroy 2 random enemy minions. (@)
DRG_660t3	Galakrond, Azeroth's End	[x]Battlecry: Destroy 4 random enemy minions. Equip a 5/2 Claw.
DS1_070	Houndmaster	Battlecry: Give a friendly Beast +2/+2 and Taunt.
EDR_230	Beanstalk Brute	Battlecry: Give +4/+4 to the top 3 minions in your deck.
EDR_256	Dreamwarden	[x]Taunt. Battlecry: If there is a card in your deck that didn't start there, draw it and gain +2/+2.
EDR_457	Brood Keeper	Battlecry: If you're holding a Dragon, equip a 2/2 Sword.
EDR_459	Afflicted Devastator	[x]Battlecry: Deal 3 damage to all other friendly minions. Deathrattle: Deal 3 damage to all enemy minions.
EDR_468	Eggbasher	Battlecry: Deal 1 damage to a minion and give it +4 Attack.
EDR_472	Weaver of the Cycle	Battlecry: If you're holding a spell that costs (5) or more, deal 3 damage.
EDR_481	Mythical Runebear	Taunt. Battlecry: If this has 4 or more Attack, summon a copy of this.
EDR_491	Archdruid of Thorns	Battlecry: Gain the Deathrattles of your minions that died this turn.
EDR_492	Mother Duck	Battlecry: Summon three 1/1 Ducklings with Rush.
EDR_780	Bloodthistle Illusionist	[x]Battlecry: Summon a copy of this. One secretly dies when it takes damage.
EDR_810	Hideous Husk	[x]Your Leeches steal 1 more Health from their victims. Battlecry: Summon two 0/2 Leeches.
EDR_812	Grotesque Runeblade	[x]Battlecry: If the last card you played had an Unholy rune, gain +1 Attack. Repeat for Blood and +1 Durability.
EDR_841	Dreadsoul Corrupter	[x]Battlecry and Deathrattle: Summon a random Dormant Dreadseed.
EDR_950	Sharp-Eyed Lookout	Battlecry: Draw a card. It costs (1) less this turn. (I know its name!)@Battlecry: Draw a card. It costs (1) less this turn. (It's {5}!)
END_004	Remnant of Rage	[x]Costs (1) less for each minion that died this turn. Battlecry: Draw 2 cards.
END_006	Chronikar	[x]Battlecry: Give your hero +3 Attack this turn, next turn, and the turn after.
END_017t	Tick and Tock	Battlecry: Draw until your hand is full. Deathrattle: Empty the opponent's hand.
END_019	Endtime Survivor	Taunt. Battlecry: If your hero took damage this turn, gain +3/+3.
END_021	Dimensional Weaponsmith	Battlecry: Give all minions and weapons in your hand +2 Attack.
END_034	Crumblecrusher	[x]Battlecry: Destroy a random enemy minion, location, and weapon.
END_035	Omen of the End	[x]Battlecry: If your deck is empty, destroy the top 5 cards of the enemy deck.
ETC_026	Guitar Soloist	[x]Battlecry: If you control no other minions, draw a spell, a minion, and a weapon.
ETC_029	Keyboard Soloist	[x]Battlecry: If you control no other minions, summon two 1/2 Amps with Spell Damage +1.
ETC_034	Opera Soloist	Battlecry: If you control no other minions, deal 3 damage to all enemy minions.
ETC_035	Drum Soloist	[x]Taunt Battlecry: If you control no other minions, gain +2/+2 and Rush.
ETC_068	Baritone Imp	[x]Battlecry: Take Fatigue damage. Gain that much Attack and Health.@[x]Battlecry: Take {0} Fatigue damage. Gain that much Attack and Health.
ETC_070	Crazed Conductor	[x]Battlecry: Take Fatigue damage. Summon that many 3/3 Imps.@[x]Battlecry: Take {0} Fatigue damage. Summon that many 3/3 Imps.
ETC_078	MC Blingtron	[x]Battlecry: Both players equip 1/2 Microphones. Your opponent's increases all damage they take by 1!
ETC_098	Worgen Roadie	[x]Battlecry: Summon a 0/3 Instrument Case for your opponent. (Break it for a random weapon!)
ETC_101	Cowbell Soloist	[x]Battlecry: If you control no other minions, deal 2 damage.
ETC_102	Air Guitarist	Battlecry: Give your weapon +1 Durability.
ETC_209	Hardcore Cultist	Battlecry: Deal 2 damage. Finale: To all enemies.
ETC_332	Dreamboat	Battlecry: Restore #3 Health to all other friendly minions. Gain +1/+1 for each one Overhealed.
ETC_334	Heartbreaker Hedanis	[x]Battlecry: Deal 4 damage to this minion. Overheal: Deal 5 damage to a random enemy.
ETC_350	Party Animal	[x]Battlecry: Give +1/+1 to each minion of a different type in your hand.
ETC_358	Saxophone Soloist	[x]Battlecry: If you control no other minions, add a Saxophone Soloist to your hand.
ETC_376	Summer Flowerchild	[x] Battlecry: Draw two cards that cost (6) or more. Finale: They cost (1) less.
ETC_386	Zok Fogsnout	[x]Battlecry: Summon two {0}/{1} Quilboar with Taunt. (Improved by your hero Attack & Armor gained this turn!)
ETC_410	Snakebite	Rush Battlecry: Gain +1/+1 for each minion that died this turn.@ (@)
ETC_418	Instrument Tech	Battlecry: Draw a weapon.
ETC_420	Outfit Tailor	[x]Battlecry: Give a friendly minion Attack and Health equal to this minion's.
ETC_425	Pozzik, Audio Engineer	Battlecry: Add two 3/3 Bots to your opponent's hand. Deathrattle: Summon them for yourself.
ETC_541	Tony, King of Piracy	Battlecry: Replace your deck with a copy of your opponent's. Finale: Draw a card.
ETC_742	Rolling Stone	[x]Rush Battlecry: If the last card you played costs (1), gain +1/+1.
EX1_002	The Black Knight	Tradeable Battlecry: Destroy an enemy minion with Taunt.
EX1_005	Big Game Hunter	[x]Tradeable Battlecry: Destroy a minion with 7 or more Attack.
EX1_014	King Mukla	Battlecry: Give your opponent 2 Bananas.
EX1_025	Dragonling Mechanic	Battlecry: Summon a 2/1 Mechanical Dragonling.
EX1_043	Twilight Drake	Battlecry: Gain +1 Health for each card in your hand.
EX1_046	Dark Iron Dwarf	Battlecry: Give a minion +2 Attack this turn.
EX1_048	Spellbreaker	Battlecry: Silence a minion.
EX1_050	Coldlight Oracle	Battlecry: Each player draws 2 cards.
EX1_058	Sunfury Protector	Battlecry: Give adjacent minions Taunt.
EX1_066	Acidic Swamp Ooze	Battlecry: Destroy your opponent's weapon.
EX1_082	Mad Bomber	Battlecry: Deal 3 damage randomly split between all other characters.
EX1_089	Arcane Golem	Charge. Battlecry: Give your opponent a Mana Crystal.
EX1_093	Defender of Argus	Battlecry: Give adjacent minions +1/+1 and Taunt.
EX1_103	Coldlight Seer	Battlecry: Give your other Murlocs +2 Health.
EX1_112	Gelbin Mekkatorque	Battlecry: Summon an AWESOME invention.
EX1_116	Leeroy Jenkins	Charge. Battlecry: Summon two 1/1 Whelps for your opponent.
EX1_133	Perdition's Blade	Battlecry: Deal 1 damage. Combo: Deal 2 instead.
EX1_186	SI:7 Infiltrator	Battlecry: Destroy a random enemy Secret.
EX1_188	Barrens Stablehand	Battlecry: Summon a random Beast.
EX1_189	Brightwing	Battlecry: Add a random Legendary minion to your hand.
EX1_190	High Inquisitor Whitemane	Battlecry: Summon all friendly minions that died this turn.
EX1_191	Plaguebringer	Battlecry: Give a friendly minion Poisonous.
EX1_193	Psychic Conjurer	Battlecry: Copy a card in your opponent’s deck and add it to your hand.
EX1_195	Kul Tiran Chaplain	Battlecry: Give a friendly minion +2 Health.
EX1_196	Scarlet Subjugator	Battlecry: Give an enemy minion -2 Attack until your next turn.
EX1_198	Natalie Seline	Battlecry: Destroy a minion and gain its Health.
EX1_283	Frost Elemental	Battlecry: Freeze a character.
EX1_284	Azure Drake	Spell Damage +1 Battlecry: Draw a card.
EX1_301	Felguard	Taunt Battlecry: Destroy one of your Mana Crystals.
EX1_304	Void Terror	[x]Battlecry: Destroy both adjacent minions and gain their Attack and Health.
EX1_313	Pit Lord	Battlecry: Deal 5 damage to your hero.
EX1_319	Flame Imp	Battlecry: Deal 3 damage to your hero.
EX1_323	Lord Jaraxxus	Battlecry: Equip a 3/8 Blood Fury.
EX1_362	Argent Protector	Battlecry: Give a friendly minion Divine Shield.
EX1_398	Arathi Weaponsmith	Battlecry: Equip a 2/2 weapon.
EX1_506	Murloc Tidehunter	Battlecry: Summon a 1/1 Murloc Scout.
EX1_558	Harrison Jones	Battlecry: Destroy your opponent's weapon and draw cards equal to its Durability.
EX1_562	Onyxia	Battlecry: Summon 1/1 Whelps until your side of the battlefield is full.
EX1_584	Ancient Mage	Battlecry: Give adjacent minions Spell Damage +1.
