CardID	Name	Text
DINO_137	Skittish Saucier	<b>Battlecry:</b> Reduce the Cost of adjacent cards in your hand by (1).
DINO_411	Holy Eggbearer	<b>Battlecry:</b> Draw a 0-Attack minion.
DINO_427	Costume Merchant	[x]<b>Battlecry:</b> Get a random Mask from another class. _<b>Combo:</b> It costs (2) less.
DINO_430	Beast Speaker Taka	[x]<b>Battlecry:</b> <b>Discover</b> a ___<b>Legendary</b> Beast from any___ _class to gain its stats. __<b>Deathrattle:</b> Summon it.
DINO_434	Raptor-Nest Nurse	[x]<b>Battlecry:</b> Get a random 1-Cost minion. <b><b>Deathrattle:</b> </b>Get a random 1-Cost spell.
DMF_002	N'Zoth, God of the Deep	<b>Battlecry:</b> Resurrect a friendly minion of each minion type.
DMF_004	Yogg-Saron, Master of Fate	[x]<b>Battlecry:</b> If you've cast 10 spells this game, spin the Wheel of Yogg-Saron.@ <i>({0} left!)</i>@ <i>(Ready!)</i>
DMF_065	Banana Vendor	<b>Battlecry:</b> Add 2 Bananas to each player's hand.
DMF_071	Tenwu of the Red Smoke	<b>Battlecry:</b> Return a friendly minion to your hand. It costs (1) this turn.
DMF_074	Silas Darkmoon	<b>Battlecry:</b> Choose a direction to rotate all minions.
DMF_079	Inconspicuous Rider	<b>Battlecry:</b> Cast a <b>Secret</b> from your deck.
DMF_081	K'thir Ritualist	[x]<b>Taunt</b> <b>Battlecry:</b> Add a random 4-Cost minion to your opponent's hand.
DMF_089	Maxima Blastenheimer	[x]<b>Battlecry:</b> Summon a minion from your deck. It attacks the enemy hero, then dies.
DMF_091	Wriggling Horror	<b>Battlecry:</b> Give adjacent minions +1/+1.
DMF_100	Confection Cyclone	<b>Battlecry:</b> Add two 1/2 Sugar Elementals to your_hand.
DMF_101t	Firework Elemental	<b>Corrupted</b> <b>Battlecry:</b> Deal 12 damage to a minion.
DMF_106	Occult Conjurer	<b>Battlecry:</b> If you control a <b>Secret</b>, summon a copy of_this.
DMF_109	Sayge, Seer of Darkmoon	<b>Battlecry:</b> Draw @ |4(card, cards). <i>(Upgraded for each friendly <b>Secret</b> that has triggered this game!)</i>
DMF_111	Man'ari Mosher	<b>Battlecry:</b> Give a friendly Demon +3 Attack and <b>Lifesteal</b> this turn.
DMF_115	Revenant Rascal	<b>Battlecry:</b> Destroy a Mana Crystal for each player.
DMF_118	Tickatus	[x]<b>Battlecry:</b> Remove the top 5 cards from your deck. <b>Corrupt:</b> Your opponent's deck instead.
DMF_118t	Tickatus	<b>Corrupted</b> <b>Battlecry:</b> Remove the top_5_cards from your opponent's deck.
DMF_122	Mystery Winner	<b>Battlecry:</b> <b>Discover</b> a <b>Secret.</b>
DMF_163	Carnival Clown	[x]<b>Taunt</b> <b>Battlecry:</b> Summon 2 copies of this. <b>Corrupt:</b> Fill your board with copies.
DMF_163t	Carnival Clown	[x]<b>Corrupted</b> <b>Taunt</b> <b>Battlecry:</b> Fill your board with copies of this.
DMF_188	Y'Shaarj, the Defiler	[x]<b>Battlecry:</b> Add a copy of each <b>Corrupted</b> card you've played this game to your hand. They cost (0) this turn.
DMF_189	Costumed Entertainer	[x]<b>Battlecry:</b> Give a random minion in your hand +2/+2.
DMF_231	Zai, the Incredible	<b>Battlecry:</b> Copy the left- and right-most cards in your hand.
DMF_235	Balloon Merchant	<b>Battlecry:</b> Give your Silver Hand Recruits +1 Attack and <b>Divine Shield</b>.
DMF_240	Lothraxion the Redeemed	[x]<b>Battlecry:</b> For the rest of the game, after you summon a Silver Hand Recruit, give it <b>Divine Shield</b>.
DMF_254	C'Thun, the Shattered	[x]<b>Start of Game:</b> Break into pieces. <b>Battlecry:</b> Deal 30 damage randomly split among all enemies.
DMF_511	Foxy Fraud	<b>Battlecry:</b> Your next <b>Combo</b> card this turn costs_(2) less.
DMF_516	Grand Empress Shek'zara	<b>Battlecry:</b> <b>Discover</b> a card in your deck and draw all copies of it.
DMF_521	Sword Eater	<b>Taunt</b> <b>Battlecry:</b> Equip a 3/2_Sword.
DMF_525	Ringmaster Whatley	<b>Battlecry:</b> Draw a Mech, Dragon, and Pirate.
DMF_531	Stage Hand	[x]<b>Battlecry:</b> Give a random minion in your hand +1/+1.
DMF_703t	Pit Master	<b>Corrupted</b> <b>Battlecry:</b> Summon two 3/2 Duelists.
DMF_704	Cagematch Custodian	<b>Battlecry:</b> Draw a weapon.
DMF_733	Kiri, Chosen of Elune	<b>Battlecry:</b> Add a Solar Eclipse and Lunar Eclipse to your hand.
DRG_010	Diving Gryphon	<b>Rush</b> <b>Battlecry:</b> Draw a <b>Rush</b> minion_from_your_deck.
DRG_019	Scion of Ruin	<b>Rush</b>. <b>Battlecry:</b> If you've <b>Invoked</b> twice, summon 2_copies of this.
DRG_021	Ritual Chopper	<b>Battlecry:</b> <b>Invoke</b> Galakrond.
DRG_026	Deathwing, Mad Aspect	<b>Battlecry:</b> Attack ALL other minions.
DRG_027	Umbral Skulker	[x]<b>Battlecry:</b> If you've <b>Invoked</b> twice, add 3 Coins to your hand.
DRG_034	Stowaway	[x]<b>Battlecry:</b> If there are cards in your deck that didn't start there, draw 2 of them.
DRG_035	Bloodsail Flybooter	<b>Battlecry:</b> Add two 1/1 Pirates to your hand.
DRG_050	Devoted Maniac	<b>Rush</b> <b>Battlecry:</b> <b>Invoke</b> Galakrond.
DRG_055	Hoard Pillager	<b>Battlecry:</b> Equip one of your destroyed weapons.
DRG_060	Fire Hawk	<b>Battlecry:</b> Gain +1 Attack for each card in your opponent's hand.
DRG_062	Wyrmrest Purifier	[x]<b>Battlecry:</b> Transform all Neutral cards in your deck into random cards from your class.
DRG_064	Zul'Drak Ritualist	[x]<b>Taunt</b> <b>Battlecry:</b> Summon three random 1-Cost minions for your opponent.
DRG_069	Platebreaker	<b>Battlecry:</b> Destroy your opponent's Armor.
DRG_070	Dragon Breeder	<b>Battlecry:</b> Choose a friendly Dragon. Add a copy of it to_your hand.
DRG_072	Skyfin	<b>Battlecry:</b> If you're holding a Dragon, summon 2 random Murlocs.
DRG_074	Camouflaged Dirigible	<b>Battlecry:</b> Give your other Mechs <b>Stealth</b> until your_next turn.
DRG_075	Cobalt Spellkin	<b>Battlecry:</b> Add two 1-Cost spells from your class to_your hand.
DRG_076	Faceless Corruptor	[x]<b>Rush</b>. <b>Battlecry:</b> Transform one of your minions into a copy of this.
DRG_082	Kobold Stickyfinger	<b>Battlecry:</b> Steal your opponent's weapon.
DRG_086	Chromatic Egg	[x]<b>Battlecry:</b> Secretly <b>Discover</b> a Dragon to hatch into. <b>Deathrattle:</b> Hatch!
DRG_089	Dragonqueen Alexstrasza	[x]<b>Battlecry:</b> If your deck has no duplicates, add 2 other random Dragons to your hand. They cost (0).
DRG_090	Murozond the Infinite	<b>Battlecry:</b> Play all cards your opponent played last_turn.
DRG_095	Veranus	<b>Battlecry:</b> Change the Health of all enemy minions to 1.
DRG_099	Kronx Dragonhoof	[x]<b>Battlecry:</b> Draw Galakrond. If you're already Galakrond, unleash a Devastation.
DRG_102	Azure Explorer	<b>Spell Damage +2</b> <b>Battlecry:</b> <b>Discover</b> a Dragon.
DRG_202	Dragonblight Cultist	[x]<b>Battlecry:</b> <b>Invoke</b> Galakrond. Gain +1 Attack for each other friendly minion.
DRG_207	Abyssal Summoner	[x]<b>Battlecry:</b> Summon a Demon with <b>Taunt</b> and stats equal to your hand size.
DRG_218	Corrupt Elementalist	<b>Battlecry:</b> <b>Invoke</b> Galakrond twice.
DRG_224	Nithogg	[x]<b>Battlecry:</b> Summon two 0/3 Eggs. Next turn they hatch into 4/4 Drakes with <b>Rush</b>.
DRG_229	Bronze Explorer	<b>Lifesteal</b> <b>Battlecry:</b> <b>Discover</b> a Dragon.
DRG_231	Lightforged Crusader	[x]<b>Battlecry:</b> If your deck has no Neutral cards, add 5 random Paladin cards to your hand.
DRG_232	Lightforged Zealot	<b>Battlecry:</b> If your deck has no Neutral cards, equip a __4/2_Truesilver_Champion._
DRG_242	Shield of Galakrond	<b>Taunt</b> <b>Battlecry:</b> <b>Invoke</b> Galakrond.
DRG_254	Primordial Explorer	<b>Poisonous</b> <b>Battlecry:</b> <b>Discover</b> a Dragon.
DRG_257	Frizz Kindleroost	<b>Battlecry:</b> Reduce the Cost of Dragons in your deck by_(2).
DRG_270	Malygos, Aspect of Magic	[x]<b>Battlecry:</b> If you're holding a Dragon, <b>Discover</b> an upgraded Mage spell.
DRG_300	Fate Weaver	[x]<b>Battlecry:</b> If you've <b>Invoked</b> twice, reduce the Cost of cards in your hand by (1).
DRG_303	Disciple of Galakrond	<b>Battlecry:</b> <b>Invoke</b> Galakrond.
DRG_306	Envoy of Lazul	[x]<b>Battlecry:</b> Look at 3 cards. Guess which one is in your opponent's hand to get a copy of it.
DRG_308	Mindflayer Kaahrj	<b>Battlecry:</b> Choose an enemy minion. <b>Deathrattle:</b> Summon a new copy of it.
DRG_309	Nozdormu the Timeless	<b>Battlecry:</b> Set each player to 10 Mana Crystals.
DRG_313	Emerald Explorer	<b>Taunt</b> <b>Battlecry:</b> <b>Discover</b> a Dragon.
DRG_319	Goru the Mightree	[x]<b>Taunt</b> <b>Battlecry:</b> For the rest of the game, your Treants have +1/+1.
DRG_320	Ysera, Unleashed	[x]<b>Battlecry:</b> Shuffle 7 Dream Portals into your deck. When drawn, summon a random Dragon.
DRG_322	Dragoncaster	<b>Battlecry:</b> If you're holding a Dragon, your next spell this turn costs (0).
DRG_401	Grizzled Wizard	<b>Battlecry:</b> Swap Hero Powers with your opponent until your next turn.
DRG_402	Sathrovarr	<b>Battlecry:</b> Choose a friendly minion. Add a copy of it to_your hand, deck, and battlefield.
DRG_403	Blowtorch Saboteur	<b>Battlecry:</b> Your opponent's next Hero Power costs (2)_more.
DRG_600	Galakrond, the Wretched	[x]<b>Battlecry:</b> Summon 1 random Demon. <i>(@)</i>
DRG_600t2	Galakrond, the Apocalypse	[x]<b>Battlecry:</b> Summon 2 random Demons. <i>(@)</i>
DRG_600t3	Galakrond, Azeroth's End	[x]<b>Battlecry:</b> Summon 4 random Demons. Equip a 5/2 Claw.
DRG_610	Galakrond, the Nightmare	[x]<b>Battlecry:</b> Draw 1 card. It costs (0). <i>(@)</i>
DRG_620	Galakrond, the Tempest	[x]<b>Battlecry:</b> Summon two 2/2 Storms with <b>Rush</b>. <i>(@)</i>
DRG_620t2	Galakrond, the Apocalypse	[x]<b>Battlecry:</b> Summon two 4/4 Storms with <b>Rush</b>. <i>(@)</i>
DRG_620t3	Galakrond, Azeroth's End	[x]<b>Battlecry:</b> Summon two 8/8 Storms with <b>Rush</b>. Equip a 5/2 Claw.
DRG_650	Galakrond, the Unbreakable	[x]<b>Battlecry:</b> Draw 1 minion. Give it +4/+4. <i>(@)</i>
DRG_650t2	Galakrond, the Apocalypse	[x]<b>Battlecry:</b> Draw 2 minions. Give them +4/+4. <i>(@)</i>
DRG_650t3	Galakrond, Azeroth's End	[x]<b>Battlecry:</b> Draw 4 minions. Give them +4/+4. Equip a 5/2 Claw.
DRG_660	Galakrond, the Unspeakable	[x]<b>Battlecry:</b> Destroy 1 random enemy minion. <i>(@)</i>
DRG_660t2	Galakrond, the Apocalypse	[x]<b>Battlecry:</b> Destroy 2 random enemy minions. <i>(@)</i>
DRG_660t3	Galakrond, Azeroth's End	[x]<b>Battlecry:</b> Destroy 4 random enemy minions. Equip a 5/2 Claw.
EDR_000	Ysera, Emerald Aspect	[x]<b>Start of Game:</b> Increase both players'maximum Mana by 5. <b>Battlecry:</b> Gain 3 Mana Crystals.
EDR_001	Hopeful Dryad	<b>Battlecry:</b> Get a random Dream card.
EDR_014	Verdant Dreamsaber	<b>Battlecry:</b> If this costs (3) or less, attack two random enemy minions.
EDR_102	Treacherous Tormentor	<b>Battlecry:</b> <b>Discover</b> a <b>Legendary</b> minion with a <b>Dark Gift</b>.
EDR_105	Creature of Madness	<b>Battlecry:</b> <b>Discover</b> a 3-Cost minion with a <b>Dark_Gift.</b>
EDR_226	Exotic Houndmaster	<b>Battlecry:</b> Draw a Beast. <b>Imbue</b> your Hero Power.
EDR_230	Beanstalk Brute	<b>Battlecry:</b> Give +4/+4 to_the top 3 minions in_your deck.
EDR_238	Merithra	[x]<b>Battlecry:</b> Resurrect all different friendly minions that cost (8) or more.
EDR_259	Ursol	[x]<b>Battlecry:</b> Cast the highest Cost spell from your hand as _an Aura that lasts @ turns.
EDR_430	Aessina	[x]<b>Battlecry:</b> If 20 friendly minions have died this game, deal 20 damage split among all enemies.@ <i>({0} left!)</i>@ <i>(Ready!)</i>
EDR_449	Lunarwing Messenger	<b>Lifesteal</b> <b>Battlecry:</b> <b>Imbue</b> your Hero_Power.
EDR_451	Goldpetal Drake	[x]<b>Battlecry and Deathrattle:</b> <b>Imbue</b> your Hero Power.
EDR_456	Darkrider	<b>Battlecry:</b> If you're holding a Dragon, <b>Discover</b> a Dragon with a <b>Dark Gift</b>.
EDR_457	Brood Keeper	<b>Battlecry:</b> If you're holding a Dragon, equip a 2/2 Sword.
EDR_464	Tyrande	<b>Battlecry:</b> The next 3 spells you play cast twice.
EDR_481	Mythical Runebear	<b>Taunt</b>. <b>Battlecry:</b> If this has 4 or more Attack, summon a copy of this.
EDR_489	Agamaggan	[x]<b>Battlecry:</b> The next card you play costs your OPPONENT'S Health instead of Mana <i>(up to 10)</i>.
EDR_491	Archdruid of Thorns	<b>Battlecry:</b> Gain the <b>Deathrattles</b> of your minions that died this turn.
EDR_492	Mother Duck	<b>Battlecry:</b> Summon three 1/1 Ducklings with <b>Rush</b>.
EDR_493	Alara'shi	[x]<b>Battlecry:</b> Transform minions in your hand into random Demons. <i>(They keep their __original stats and Cost.)</I>
EDR_517	Q'onzu	<b>Battlecry:</b> <b>Discover</b> a spell. Choose to keep it or put it on top of your opponent's deck.
EDR_518	Living Garden	[x]<b>Battlecry:</b> <b>Imbue</b> your Hero Power. Reduce the Cost of a _minion in your hand by (1).
EDR_519	Wisprider	<b>Battlecry:</b> <b>Imbue</b> your Hero Power, then trigger it.
EDR_521	Tricky Satyr	<b>Battlecry:</b> Get a copy of the lowest Cost card in your opponent's hand.
EDR_524	Shadowcloaked Assailant	[x]<b>Battlecry:</b> If you're holding one of the same cards as your opponent, shuffle theirs into their deck.
EDR_526	Renferal, the Malignant	[x]<b>Battlecry:</b> Trap @ random |4(card, cards) in your opponent's hand for a turn. <i>(Improved for each time you've played this.)</i>
EDR_527	Ashamane	[x]<b>Battlecry:</b> Fill your hand with copies of cards from your opponent's deck. They cost (3) less.
EDR_654	Overgrown Horror	[x]<b>Taunt</b> <b>Battlecry:</b> Reduce the Cost of minions in your hand with <b>Dark Gifts</b> by (2).
EDR_780	Bloodthistle Illusionist	[x]<b>Battlecry:</b> Summon a copy of this. One secretly dies when it takes damage.
EDR_800	Flutterwing Guardian	<b><b>Taunt</b>, Divine Shield</b> <b>Battlecry:</b> <b>Imbue</b> your Hero_Power.
EDR_810	Hideous Husk	[x]Your Leeches steal 1 more Health from their victims. <b>Battlecry:</b> Summon two 0/2 Leeches.
EDR_812	Grotesque Runeblade	[x]<b>Battlecry:</b> If the last card you played had an Unholy rune, gain +1 Attack. Repeat for ____Blood and +1 Durability.
EDR_819	Ursoc	<b>Battlecry:</b> Attack ALL other minions. <b>Deathrattle:</b> Resurrect any this killed.
EDR_841	Dreadsoul Corrupter	[x]<b>Battlecry and Deathrattle:</b> Summon a random <b>Dormant</b> Dreadseed.
EDR_847	Dreambound Disciple	<b>Battlecry and Deathrattle:</b> Your next Hero Power costs (0).
EDR_852	Bitterbloom Knight	<b>Battlecry:</b> <b>Imbue</b> your Hero Power.
EDR_856	Nightmare Lord Xavius	<b>Battlecry:</b> <b>Discover</b> a minion from your deck. Give it a <b>Dark Gift</b>.
EDR_871	Spirit Gatherer	<b>Battlecry:</b> Get a Wisp. <b>Imbue</b> your Hero Power.
EDR_873	Envoy of the Glade	[x]<b>Battlecry:</b> Transform all Neutral cards in your deck _into random Druid ones.
EDR_888	Malorne the Waywatcher	[x]<b>Battlecry:</b> <b>Discover</b> a <b>Legendary</b> Wild God. If you've <b>Imbued</b> your Hero Power 4 times, set its Cost to (1).
EDR_895	Aviana, Elune's Chosen	[x]<b>Battlecry:</b> Start a three turn lunar cycle. When the Full_Moon rises, your cards cost (1) this game.
EDR_970	Kaldorei Priestess	[x]<b>Battlecry:</b> Give all enemy minions -2 Attack until your next turn. <b>Imbue</b> your Hero Power.
EDR_999	Gnawing Greenfin	<b>Battlecry:</b> Get a random Murloc.
END_001	Jagged Edge of Time	<b>Battlecry:</b> <b>Imbue</b> your Hero Power.
END_006	Chronikar	[x]<b>Battlecry:</b> Give your hero +3_Attack this turn, next turn, and the turn after.
END_012	Hand of Infinity	[x]Can't attack heroes. <b>Battlecry:</b> Set this weapon's Attack to INFINITY this turn!
END_013	Brutish Endmaw	<b>Battlecry:</b> <b>Discover</b> a 1-Cost minion with a <b>Dark_Gift</b>.
END_017t	Tick and Tock	<b>Battlecry:</b> Draw until your hand is full. <b>Deathrattle:</b> Empty the opponent's hand.
END_018	Acolyte of Infinity	[x]<b>Battlecry:</b> Set the Cost of a random card in your hand to INFINITY! <b>Deathrattle:</b> Change it back.
END_021	Dimensional Weaponsmith	<b>Battlecry:</b> Give all minions and weapons in your hand +2 Attack.
END_034	Crumblecrusher	[x]<b>Battlecry:</b> Destroy a random enemy minion, location, and weapon.
END_035	Omen of the End	[x]<b>Battlecry:</b> If your deck is empty, destroy the top 5 _cards of the enemy deck.
END_036	Morchie	[x]Your <b>Rewinds</b> keep BOTH potential outcomes. <b>Battlecry:</b> <b>Discover</b> a <b>Rewind</b> card from any class.
END_037	Endtime Murozond	<b>Battlecry:</b> Fill your board with random Dragons. Fully heal your hero. Skip your next turn.
ETC_026	Guitar Soloist	[x]<b>Battlecry:</b> If you control no other minions, draw a spell, a minion, and a weapon.
ETC_028	Harmonica Soloist	<b>Battlecry:</b> If you control no other minions, <b>Discover</b> and cast a <b>Secret</b>.
ETC_029	Keyboard Soloist	[x]<b>Battlecry:</b> If you control no other minions, summon two 1/2 Amps with <b>Spell Damage +1</b>.
ETC_068	Baritone Imp	[x]<b>Battlecry:</b> Take Fatigue damage. Gain that much Attack and Health.@[x]<b>Battlecry:</b> Take {0} Fatigue damage. Gain that much Attack and Health.
ETC_070	Crazed Conductor	[x]<b>Battlecry:</b> Take Fatigue damage. Summon that many 3/3 Imps.@[x]<b>Battlecry:</b> Take {0} Fatigue damage. Summon that many 3/3 Imps.
ETC_078	MC Blingtron	[x]<b>Battlecry:</b> Both players equip 1/2 Microphones. Your opponent's increases all damage they take by 1!
ETC_080	E.T.C., Band Manager	[x]While building your deck, assemble a band of 3 cards. _<b>Battlecry: Discover</b> one!
ETC_087	Audio Amplifier	<b>Battlecry:</b> Set your maximum Mana and hand size to 11.
ETC_088	Ghost Writer	<b>Battlecry:</b> <b>Discover</b> a spell. <b>Finale:</b> <b>Discover</b> another.
ETC_098	Worgen Roadie	[x]<b>Battlecry:</b> Summon a 0/3 Instrument Case for your opponent. <i>(Break it for a random weapon!)</i>
ETC_103	Hipster	[x]<b>Battlecry:</b> <b>Discover</b> a spell from your opponent's class that isn't in their deck.
ETC_106	Frequency Oscillator	<b>Battlecry:</b> The next Mech you play costs (1) less.
ETC_107	Rowdy Fan	<b>Battlecry:</b> Choose a minion. It has +4 Attack while this is alive.
ETC_108	Obsessive Fan	<b>Battlecry:</b> Choose a minion. It has <b>Stealth</b> while this is alive.
ETC_109	Annoying Fan	<b>Battlecry:</b> Choose a minion. It can't attack while this is alive.
ETC_110	Cover Artist	<b>Battlecry:</b> Transform into a 3/3 copy of a minion.
ETC_113	Photographer Fizzle	[x]<b>Battlecry:</b> Take a Snapshot of your current hand and shuffle it into your deck. <i>(Once per game)</i>
ETC_121	Rock Master Voone	<b>Battlecry:</b> Copy each minion of a different type in your hand.
ETC_326	Paparazzi	<b>Battlecry:</b> <b>Discover</b> a <b>Legendary</b> minion.
ETC_350	Party Animal	[x]<b>Battlecry:</b> Give +1/+1 to each minion of a different type in your hand.
ETC_358	Saxophone Soloist	[x]<b>Battlecry:</b> If you control no other minions, add a Saxophone Soloist to your hand.
ETC_359	Flowrider	[x]<b>Battlecry:</b> If you're <b>Overloaded</b>, <b>Discover</b> a spell from your deck.
ETC_371	Inzah	<b>Battlecry:</b> For the rest of the game, your <b>Overload</b> cards cost (1) less.
ETC_382	Free Spirit	[x]<b>Battlecry and Deathrattle:</b> Your Hero Power gains 1 more Armor this game.
ETC_385	Groovy Cat	<b>Battlecry and Deathrattle:</b> Your Hero Power gives your hero 1 more Attack this game.
ETC_386	Zok Fogsnout	[x]<b>Battlecry:</b> Summon two {0}/{1} Quilboar with <b>Taunt</b>. _<i>(Improved by your hero Attack_ __& Armor gained this turn!)</i>
ETC_395	DJ Manastorm	<b>Battlecry:</b> Set the Cost of spells in your hand to (0). After you cast one, the others cost (1) more.
ETC_409	The One-Amalgam Band	[x]<b>Battlecry:</b> Gain a random <b>Bonus Effect</b> for each minion of a different type you've played this game.@ <i>(@)</i>
ETC_418	Instrument Tech	<b>Battlecry:</b> Draw a weapon.
ETC_420	Outfit Tailor	[x]<b>Battlecry:</b> Give a friendly minion Attack and Health equal to this minion's.
ETC_425	Pozzik, Audio Engineer	<b>Battlecry:</b> Add two 3/3 Bots to your opponent's hand. <b>Deathrattle:</b> Summon them for yourself.
ETC_428	Boneshredder	[x]<b>Battlecry:</b> Spend 5 <b>Corpses</b> to trigger and gain the <b>Deathrattle</b> of a random friendly minion that died this game.
ETC_836	Mister Mukla	[x]<b>Rush</b>. <b>Battlecry:</b> Fill your opponent's hand with Bananas.
EX1_002	The Black Knight	<b>Tradeable</b> <b>Battlecry:</b> Destroy an enemy minion with <b>Taunt</b>.
EX1_014	King Mukla	<b>Battlecry:</b> Give your opponent 2 Bananas.
EX1_025	Dragonling Mechanic	<b>Battlecry:</b> Summon a 2/1 Mechanical Dragonling.
EX1_043	Twilight Drake	<b>Battlecry:</b> Gain +1 Health for each card in your hand.
EX1_049	Youthful Brewmaster	<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.
EX1_057	Ancient Brewmaster	<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.
EX1_058	Sunfury Protector	<b>Battlecry:</b> Give adjacent minions <b>Taunt</b>.
EX1_059	Crazed Alchemist	<b>Battlecry:</b> Swap the Attack and Health of a minion.
EX1_083	Tinkmaster Overspark	[x]<b>Battlecry:</b> Transform another random minion into a 5/5 Devilsaur or a 1/1 Squirrel.
EX1_085	Mind Control Tech	[x]<b>Battlecry:</b> If your opponent has 4 or more minions, take control of one.
EX1_089	Arcane Golem	<b>Charge</b>. <b>Battlecry:</b> Give your opponent a Mana Crystal.
EX1_091	Cabal Shadow Priest	<b>Battlecry:</b> Take control of an enemy minion that has 2 or less Attack.
EX1_093	Defender of Argus	<b>Battlecry:</b> Give adjacent minions +1/+1 and <b>Taunt</b>.
EX1_112	Gelbin Mekkatorque	<b>Battlecry:</b> Summon an AWESOME invention.
EX1_186	SI:7 Infiltrator	<b>Battlecry:</b> Destroy a random enemy <b>Secret</b>.
EX1_190	High Inquisitor Whitemane	<b>Battlecry:</b> Summon all friendly minions that died_this turn.
EX1_191	Plaguebringer	<b>Battlecry:</b> Give a friendly minion <b>Poisonous</b>.
EX1_193	Psychic Conjurer	<b>Battlecry:</b> Copy a card in your opponent’s deck and add it to your hand.
EX1_196	Scarlet Subjugator	<b>Battlecry:</b> Give an enemy minion -2 Attack until your_next turn.
EX1_301	Felguard	<b>Taunt</b> <b>Battlecry:</b> Destroy one of your Mana Crystals.
EX1_304	Void Terror	[x]<b>Battlecry:</b> Destroy both adjacent minions and gain their Attack and Health.
EX1_306	Felstalker	<b>Battlecry:</b> Discard a random card.
EX1_310	Doomguard	<b>Charge</b>. <b>Battlecry:</b> Discard two random cards.
EX1_323	Lord Jaraxxus	<b>Battlecry:</b> Equip a 3/8 Blood Fury.
EX1_362	Argent Protector	<b>Battlecry:</b> Give a friendly minion <b>Divine Shield</b>.
EX1_382	Aldor Peacekeeper	<b>Battlecry:</b> Change an_enemy minion's Attack to 1.
EX1_398	Arathi Weaponsmith	<b>Battlecry:</b> Equip a 2/2_weapon.
EX1_561	Alexstrasza	<b>Battlecry:</b> Set a hero's remaining Health to 15.
EX1_562	Onyxia	<b>Battlecry:</b> Summon 1/1 Whelps until your side of the battlefield is full.
EX1_564	Faceless Manipulator	<b>Battlecry:</b> Choose a minion and become a copy of it.
EX1_584	Ancient Mage	<b>Battlecry:</b> Give adjacent_minions <b>Spell_Damage +1</b>.
EX1_587	Windspeaker	<b>Battlecry:</b> Give a friendly minion <b>Windfury</b>.
EX1_612	Kirin Tor Mage	[x]<b>Battlecry:</b> The next <b>Secret</b> you play this turn costs (0).
FIR_901	Frostburn Matriarch	<b>Battlecry:</b> If you're holding a minion with a <b>Dark Gift</b>, summon two 4/4 Dragons with <b>Taunt</b>.
FIR_908	Charred Chameleon	<b>Battlecry:</b> If you've used your Hero Power this turn, give a friendly minion +1/+2 and <b>Rush</b>.
FIR_920	Smoke Bomb	<b>Discover</b> a <b>Combo</b>, <b>Battlecry</b>, or <b>Stealth</b> minion with a <b>Dark Gift</b>.
FIR_922	Cindersword	<b>Battlecry:</b> If you're holding a minion with a <b>Dark Gift</b>, gain +3 Attack.
FIR_924	Shadowflame Stalker	<b>Battlecry:</b> <b>Discover</b> a Demon with a <b>Dark Gift</b>. Get a copy of it.
FIR_927	Emberscarred Whelp	[x]<b>Battlecry:</b> <b>Discover</b> a 5-Cost card. Gain 1 Mana Crystal next turn only.
FIR_928	Keeper of Flame	[x]<b>Battlecry:</b> Give all minions in your hand +3/+3. They are destroyed in 3 turns.
FIR_940	Zaqali Flamemancer	<b>Battlecry:</b> If every card in your hand is of a different Cost, reduce their Costs by (2).
FIR_951	Volcoross	[x]<b>Rush, Taunt</b> <b>Battlecry:</b> Choose to spend 10, 20, or 30 <b>Corpses</b> to gain that many stats.
FIR_952	Scorchreaver	[x]<b>Battlecry:</b> <b>Discover</b> a Fel spell. Reduce the Cost of Fel spells in your hand by (1).
FIR_956	Dragon Turtle	[x]<b>Battlecry:</b> If you're holding a minion with a <b>Dark Gift</b>, give your hero +3 Attack this turn and 6 Armor.
FIR_959	Fyrakk the Blazing	[x]<b>Immune</b> to Fire spells. <b>Battlecry:</b> Cast 15 Mana worth of Fire spells at random enemies.
FIR_960	Tending Dragonkin	<b>Battlecry:</b> Copy the lowest Cost Beast in your hand.
FIR_961	Ashleaf Pixie	<b>Battlecry:</b> If you're holding a spell that costs (5) or more, gain <b>Divine Shield</b> and <b>Lifesteal</b>.
FP1_003	Echoing Ooze	<b>Battlecry:</b> Summon an exact copy of this minion at the end of the turn.
FP1_017	Nerub'ar Weblord	Minions with <b>Battlecry</b> cost (2) more.
FP1_030	Loatheb	<b>Battlecry:</b> Enemy spells cost (5) more next turn.
GDB_117	Dirdra, Rebel Captain	<b>Rush</b>. <b>Battlecry:</b> Shuffle all 8 Crewmates into your deck. <b>Deathrattle:</b> Draw two Crewmates.
GDB_120	The Exodar	<b>Battlecry:</b> If you're building a <b>Starship</b>, launch it and choose a Protocol!
GDB_121	Foreboding Flame	[x]<b>Battlecry:</b> Demons that didn't start in your deck cost (1) less this game.
GDB_128	Archimonde	[x]<b>Battlecry:</b> Summon every Demon you played this game that didn't start in your deck.
GDB_135	Ingenious Artificer	[x]__<b>Battlecry:</b> The next Draenei__ you play refreshes Mana Crystals equal to its Attack.
GDB_136	Exarch Hataaru	<b>Battlecry:</b> <b>Discover</b> a spell and reduce its Cost by (1). If you play it this turn, repeat this effect.
GDB_145	Kil'jaeden	[x]<b>Battlecry:</b> Replace your deck with an endless portal of Demons. Each turn, they gain an additional +2/+2.
